timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1674383837042,646,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-10,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,646,0,0
1674383836934,845,https://angobackend.nitishgarg.org/api/admin,200,OK,Performance Test & Load Testing 1-8,text,true,,13494,1308,8,8,https://angobackend.nitishgarg.org/api/admin,845,0,0
1674383837661,201,https://angobackend.nitishgarg.org/api/uid-token?uid=q7gY83eEC0Pw8UzHpyH8tWVuu3q2,500,Internal Server Error,Performance Test & Load Testing 1-13,text,false,,365,505,8,8,https://angobackend.nitishgarg.org/api/uid-token,201,0,0
1674383836396,1465,Login,,"Number of samples in transaction : 2, number of failing samples : 1",Performance Test & Load Testing 1-13,,false,,1317,1877,8,8,null,1465,1,619
1674383837434,576,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-6,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383837689,573,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383837471,807,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383837863,591,https://angobackend.nitishgarg.org/api/all-category,200,OK,Performance Test & Load Testing 1-13,text,true,,20757,361,8,8,https://angobackend.nitishgarg.org/api/all-category,591,0,0
1674383838010,576,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-6,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383837606,1196,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,200,OK,Performance Test & Load Testing 1-9,text,true,,1701,1390,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,1196,0,0
1674383838263,574,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383838455,429,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-13,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,429,0,0
1674383837780,1193,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-8,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1193,0,0
1674383838356,655,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-12,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,655,0,0
1674383838587,456,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-6,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,456,0,0
1674383838279,832,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383830632,8475,Ad Listing,200,"Number of samples in transaction : 9, number of failing samples : 0",Performance Test & Load Testing 1-7,,true,,19989,12313,8,8,null,4372,5,0
1674383838838,619,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,200,OK,Performance Test & Load Testing 1-10,text,true,,598,1413,8,8,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,619,0,0
1674383839044,428,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-6,text,false,,1079,1647,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,428,0,0
1674383839012,570,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-12,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383838803,830,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383838974,819,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383839458,389,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383839112,773,https://angobackend.nitishgarg.org/api/all-banner,200,OK,Performance Test & Load Testing 1-7,text,true,,29483,359,8,8,https://angobackend.nitishgarg.org/api/all-banner,772,0,0
1674383839583,572,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-12,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383839634,639,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-9,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,639,0,0
1674383839847,447,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-10,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,447,0,0
1674383839473,843,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,200,OK,Performance Test & Load Testing 1-6,text,true,,737,1387,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,843,0,0
1674383839886,443,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-7,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,443,0,0
1674383839793,836,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383840274,391,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-9,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383840295,451,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-10,text,false,,1079,1648,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,451,0,0
1674383840317,574,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-6,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383840330,813,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-7,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,813,0,0
1674383840747,633,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-10,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,633,0,0
1674383840892,574,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-6,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383840666,821,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383841144,572,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383841381,390,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383840629,1204,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,200,OK,Performance Test & Load Testing 1-8,text,true,,1791,1422,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,1204,0,0
1674383841488,391,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-9,,true,,218,1385,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,0,0,0
1674383841467,639,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,200,OK,Performance Test & Load Testing 1-6,text,true,,705,1420,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,639,0,0
1674383841772,392,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383841716,572,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383842106,401,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-6,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383833352,9143,Banners,,"Number of samples in transaction : 16, number of failing samples : 4",Performance Test & Load Testing 1-6,,false,,38241,14797,8,8,null,5471,12,0
1674383841880,633,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-9,text,true,,982,1381,7,7,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,633,0,0
1674383842164,442,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-10,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,442,0,0
1674383817903,8672,Categories,,"Number of samples in transaction : 17, number of failing samples : 5",Performance Test & Load Testing 1-10,,false,,30039,16212,7,7,null,5573,16033,0
1674383841834,823,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,1361,7,7,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383842289,466,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-7,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,466,0,0
1674383842514,391,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-9,,true,,219,411,7,7,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383842607,387,https://angobackend.nitishgarg.org/user/all-users,200,OK,Performance Test & Load Testing 1-10,text,true,,2263,359,7,7,https://angobackend.nitishgarg.org/user/all-users,387,0,0
1674383842906,391,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-9,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383842756,835,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-7,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,835,0,0
1674383842995,826,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-10,text,true,,11549,1344,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,826,0,0
1674383842659,1181,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-8,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1181,0,0
1674383843297,640,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,200,OK,Performance Test & Load Testing 1-9,text,true,,952,1389,8,8,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,640,0,0
1674383843474,463,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-11,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,463,0,0
1674383843591,573,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383843822,387,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-10,text,true,,312,1334,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,387,0,0
1674383843938,392,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-9,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383835992,8327,Users,200,"Number of samples in transaction : 14, number of failing samples : 0",Performance Test & Load Testing 1-9,,true,,20275,14401,8,8,null,4720,11,0
1674383843061,1296,https://angobackend.nitishgarg.org/user/login,200,OK,Performance Test & Load Testing 1-14,text,true,,952,1372,8,8,https://angobackend.nitishgarg.org/user/login,1296,0,654
1674383844357,216,https://angobackend.nitishgarg.org/api/uid-token?uid=q7gY83eEC0Pw8UzHpyH8tWVuu3q2,500,Internal Server Error,Performance Test & Load Testing 1-14,text,false,,365,505,8,8,https://angobackend.nitishgarg.org/api/uid-token,216,0,0
1674383843059,1512,Login,,"Number of samples in transaction : 2, number of failing samples : 1",Performance Test & Load Testing 1-14,,false,,1317,1877,8,8,null,1512,2,654
1674383843938,646,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-11,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,646,0,0
1674383843842,818,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383844165,576,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383844585,404,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-11,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383844741,430,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-7,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,430,0,0
1674383844330,842,https://angobackend.nitishgarg.org/api/admin,200,OK,Performance Test & Load Testing 1-9,text,true,,13494,1308,8,8,https://angobackend.nitishgarg.org/api/admin,842,0,0
1674383844574,616,https://angobackend.nitishgarg.org/api/all-category,200,OK,Performance Test & Load Testing 1-14,text,true,,20757,361,8,8,https://angobackend.nitishgarg.org/api/all-category,615,0,0
1674383844210,1190,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,200,OK,Performance Test & Load Testing 1-10,text,true,,1701,1390,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca28ff2b3393fc9636f0c7,1189,0,0
1674383844661,821,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383836933,8540,Ad Listing,200,"Number of samples in transaction : 9, number of failing samples : 0",Performance Test & Load Testing 1-8,,true,,19989,12313,8,8,null,4423,9,0
1674383844883,629,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-13,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,628,0,0
1674383844990,587,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-11,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383845173,422,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-7,text,false,,1079,1647,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,422,0,0
1674383845191,450,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-14,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,450,0,0
1674383845513,391,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-13,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383845400,816,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383845578,651,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,200,OK,Performance Test & Load Testing 1-11,text,true,,598,1413,8,8,https://angobackend.nitishgarg.org/api/63cc40c647a55ce7481b5c95,651,0,0
1674383845483,775,https://angobackend.nitishgarg.org/api/all-banner,200,OK,Performance Test & Load Testing 1-8,text,true,,29483,359,8,8,https://angobackend.nitishgarg.org/api/all-banner,773,0,0
1674383845905,390,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-13,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383845173,1190,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-9,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1190,0,0
1674383845596,805,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,200,OK,Performance Test & Load Testing 1-7,text,true,,737,1387,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40d947a55ce7481b5d9e,805,0,0
1674383846229,407,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-11,,true,,220,414,8,8,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383846259,452,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-8,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,452,0,0
1674383846217,640,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-10,text,true,,982,1381,8,8,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,640,0,0
1674383846401,572,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383846638,437,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-11,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,437,0,0
1674383846364,824,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383846858,387,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-10,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383847076,443,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-11,text,false,,1079,1648,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,443,0,0
1674383846713,822,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-8,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,822,0,0
1674383846975,571,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383847535,391,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383847190,834,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383847246,826,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-10,,true,,220,1397,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,0,0,0
1674383847520,633,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-11,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,633,0,0
1674383847547,615,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,200,OK,Performance Test & Load Testing 1-7,text,true,,705,1420,8,8,https://angobackend.nitishgarg.org/api/banner/63cc40c047a55ce7481b5c27,615,0,0
1674383848073,386,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,304,Not Modified,Performance Test & Load Testing 1-10,,true,,218,1385,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,0,0,0
1674383847926,577,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383848163,573,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-7,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383839112,9611,Banners,,"Number of samples in transaction : 16, number of failing samples : 4",Performance Test & Load Testing 1-7,,false,,38241,14797,8,8,null,5601,12,0
1674383848153,595,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-11,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383848504,451,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-8,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,451,0,0
1674383848460,630,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-10,text,true,,982,1381,7,7,https://angobackend.nitishgarg.org/user/63c90b8c43adf29c4891cc04,630,0,0
1674383848749,404,https://angobackend.nitishgarg.org/api/all-category,304,Not Modified,Performance Test & Load Testing 1-11,,true,,220,414,7,7,https://angobackend.nitishgarg.org/api/all-category,0,0,0
1674383848025,1199,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,200,OK,Performance Test & Load Testing 1-9,text,true,,1791,1422,7,7,https://angobackend.nitishgarg.org/api/admin/ad/63ca68612a8fcb1dc52c845b,1199,0,0
1674383849091,386,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-10,,true,,219,411,7,7,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383849154,446,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-11,text,false,,1079,1438,7,7,https://angobackend.nitishgarg.org/api/file-upload/file,446,0,0
1674383824566,9022,Categories,,"Number of samples in transaction : 17, number of failing samples : 5",Performance Test & Load Testing 1-11,,false,,30039,16212,7,7,null,5631,16013,0
1674383848955,821,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,200,OK,Performance Test & Load Testing 1-8,text,true,,730,1393,8,8,https://angobackend.nitishgarg.org/api/admin/banner/63cc40dd47a55ce7481b5dbc,821,0,0
1674383849478,386,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-10,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383849601,401,https://angobackend.nitishgarg.org/user/all-users,200,OK,Performance Test & Load Testing 1-11,text,true,,2263,359,8,8,https://angobackend.nitishgarg.org/user/all-users,401,0,0
1674383849225,824,https://angobackend.nitishgarg.org/api/admin,304,Not Modified,Performance Test & Load Testing 1-9,,true,,220,1361,8,8,https://angobackend.nitishgarg.org/api/admin,0,0,0
1674383849776,574,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383849865,638,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,200,OK,Performance Test & Load Testing 1-10,text,true,,952,1389,8,8,https://angobackend.nitishgarg.org/user/delete/63c7dd84d4635e96fccc6696,638,0,0
1674383850167,462,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-12,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,462,0,0
1674383850351,391,https://angobackend.nitishgarg.org/api/all-banner,304,Not Modified,Performance Test & Load Testing 1-8,,true,,220,412,8,8,https://angobackend.nitishgarg.org/api/all-banner,0,0,0
1674383850002,842,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-11,text,true,,11549,1344,8,8,https://angobackend.nitishgarg.org/api/ads/getAdsByUser/63c90b8c43adf29c4891cc04,842,0,0
1674383850504,398,https://angobackend.nitishgarg.org/user/all-users,304,Not Modified,Performance Test & Load Testing 1-10,,true,,219,411,8,8,https://angobackend.nitishgarg.org/user/all-users,0,0,0
1674383842607,8283,Users,200,"Number of samples in transaction : 14, number of failing samples : 0",Performance Test & Load Testing 1-10,,true,,20275,14401,8,8,null,4697,11,0
1674383849725,1312,https://angobackend.nitishgarg.org/user/login,200,OK,Performance Test & Load Testing 1-15,text,true,,952,1372,8,8,https://angobackend.nitishgarg.org/user/login,1312,0,662
1674383850742,428,https://angobackend.nitishgarg.org/api/file-upload/file,500,Internal Server Error,Performance Test & Load Testing 1-8,text,false,,1079,1438,8,8,https://angobackend.nitishgarg.org/api/file-upload/file,428,0,0
1674383850629,613,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,200,OK,Performance Test & Load Testing 1-12,text,true,,583,1380,8,8,https://angobackend.nitishgarg.org/api/63cd047347a55ce7481b5df0,613,0,0
1674383850844,400,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,200,OK,Performance Test & Load Testing 1-11,text,true,,312,1334,8,8,https://angobackend.nitishgarg.org/api/review/63c90b8c43adf29c4891cc04,400,0,0
1674383850053,1195,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,200,OK,Performance Test & Load Testing 1-9,text,true,,1802,1389,8,8,https://angobackend.nitishgarg.org/api/admin/ad/63ca697a2a8fcb1dc52c8743,1195,0,0
1674383851038,216,https://angobackend.nitishgarg.org/api/uid-token?uid=q7gY83eEC0Pw8UzHpyH8tWVuu3q2,500,Internal Server Error,Performance Test & Load Testing 1-15,text,false,,365,505,8,8,https://angobackend.nitishgarg.org/api/uid-token,216,0,0
